Status,Age,Income,Client_Dependents,Tenure_Months,Products,Inactive_Months,Bank_Contacts,Credit_Limit,Revolving_Bal,Avg_OpenToBuy,Total_Trans_Amount,Trans_Count,Utilization_Ratio,Riesgo_Impago,Riesgo_Abandono,Puntaje_Riesgo
Existing Customer,46,50000.0,1,13,6,2,3,12007.0,956,11051.0,2678,50,0.08,no_riesgo,Bajo,0.04039659574468085
Existing Customer,60,20000.0,0,50,4,2,2,3147.0,1602,1545.0,1558,23,0.509,no_riesgo,Bajo,0.09649344262295083
Existing Customer,37,100000.0,1,18,6,2,5,5110.0,1942,3168.0,3028,76,0.38,no_riesgo,Bajo,0.04573578947368421
Existing Customer,43,20000.0,5,35,3,6,4,5438.0,2214,3224.0,5029,75,0.407,no_riesgo,Medio,0.13342727272727273
Existing Customer,56,100000.0,1,40,6,1,1,17450.0,2193,15257.0,1426,38,0.126,no_riesgo,Bajo,0.03947385964912281
Existing Customer,52,100000.0,3,39,3,3,2,18352.0,1509,16843.0,1454,29,0.082,no_riesgo,Bajo,0.03395792452830189
Existing Customer,34,120000.0,2,17,3,1,2,5030.0,2326,2704.0,3345,69,0.462,no_riesgo,Medio,0.0479547619047619
Existing Customer,47,100000.0,1,38,3,2,3,4549.0,802,3474.0,1823,27,0.023,no_riesgo,Bajo,0.02885333333333333
Existing Customer,46,20000.0,0,21,4,3,2,1585.0,1535,50.0,2299,49,0.176,riesgo,Medio,0.09802659574468085
Existing Customer,54,120000.0,1,42,5,3,3,3251.0,1919,1332.0,1406,31,0.59,no_riesgo,Bajo,0.03417348484848485
Existing Customer,35,20000.0,3,23,3,2,2,2858.0,1251,1607.0,2844,73,0.438,no_riesgo,Bajo,0.09032777777777777
Existing Customer,52,100000.0,1,36,6,1,0,4549.0,1847,3474.0,3284,65,0.054,no_riesgo,Bajo,0.03733792452830188
Existing Customer,41,70000.0,3,28,4,1,3,16443.0,1363,15080.0,4252,64,0.083,no_riesgo,Bajo,0.04328095238095238
Existing Customer,36,20000.0,0,32,3,2,3,3687.0,1655,2032.0,2448,63,0.449,no_riesgo,Bajo,0.10977702702702703
Existing Customer,53,20000.0,1,36,5,1,3,4840.0,2517,2323.0,1637,22,0.52,no_riesgo,Medio,0.1443685185185185
Existing Customer,42,120000.0,3,36,6,3,2,15108.0,0,15108.0,3738,68,0.0,no_riesgo,Bajo,0.023255813953488372
Existing Customer,54,70000.0,1,37,6,3,2,1909.0,1753,156.0,1457,24,0.176,riesgo,Medio,0.043224675324675325
Existing Customer,53,100000.0,3,44,5,2,2,19063.0,1236,17827.0,3393,58,0.065,no_riesgo,Bajo,0.030878518518518517
Existing Customer,36,100000.0,2,26,4,2,4,15982.0,1691,14291.0,1687,40,0.106,no_riesgo,Bajo,0.04393702702702703
Existing Customer,42,70000.0,3,32,6,2,2,1438.3,0,1438.3,1794,45,0.0,riesgo,Bajo,0.023255813953488372
Existing Customer,46,20000.0,2,14,4,3,3,2549.0,2130,419.0,2605,61,0.176,no_riesgo,Alto,0.12777659574468084
Existing Customer,58,70000.0,4,36,6,2,4,5967.0,2350,3617.0,1426,29,0.394,no_riesgo,Bajo,0.05052058111380145
Existing Customer,59,50000.0,1,53,5,1,3,2182.0,1558,624.0,1660,34,0.714,no_riesgo,Bajo,0.04782666666666667
Existing Customer,46,20000.0,2,52,5,2,3,2689.0,2101,588.0,1188,35,0.781,no_riesgo,Alto,0.12632659574468086
Existing Customer,57,100000.0,2,51,6,2,4,4549.0,0,3474.0,3600,66,0.0,no_riesgo,Bajo,0.017241379310344827
Existing Customer,56,50000.0,0,48,4,1,2,4203.0,1965,2238.0,1425,32,0.468,no_riesgo,Bajo,0.05684385964912281
Existing Customer,42,20000.0,3,37,6,1,3,6453.0,0,6453.0,4822,74,0.0,no_riesgo,Bajo,0.023255813953488372
Existing Customer,46,20000.0,1,23,3,1,2,3318.0,927,2391.0,3011,83,0.279,no_riesgo,Bajo,0.06762659574468086
Existing Customer,44,70000.0,2,39,5,3,3,22075.0,1506,20569.0,2337,40,0.068,no_riesgo,Bajo,0.043736507936507935
Existing Customer,33,50000.0,1,14,3,2,2,6746.0,1750,4996.0,2962,54,0.259,no_riesgo,Bajo,0.06441176470588236
Existing Customer,35,100000.0,2,36,5,2,2,4408.0,1463,2945.0,2001,49,0.332,no_riesgo,Bajo,0.04240777777777778
Existing Customer,33,20000.0,3,36,5,3,3,4838.0,1338,3500.0,2641,67,0.277,no_riesgo,Bajo,0.09631176470588235
Existing Customer,46,100000.0,4,40,5,1,4,4549.0,0,3474.0,3568,57,0.0,no_riesgo,Bajo,0.02127659574468085
Existing Customer,46,50000.0,0,14,4,1,4,3823.0,2130,1693.0,2026,49,0.557,no_riesgo,Bajo,0.06387659574468085
Existing Customer,42,120000.0,3,36,3,2,1,21670.0,2183,19487.0,4121,81,0.101,no_riesgo,Bajo,0.04144748062015503
Existing Customer,53,70000.0,2,38,6,3,2,7928.0,1228,6700.0,1537,37,0.155,no_riesgo,Bajo,0.036061375661375655
Existing Customer,50,120000.0,3,42,3,1,3,4549.0,949,3474.0,3569,77,0.028,no_riesgo,Bajo,0.027516176470588235
Existing Customer,48,50000.0,5,40,3,1,1,4365.0,0,4365.0,3542,57,0.0,no_riesgo,Bajo,0.02040816326530612
Existing Customer,57,70000.0,2,47,6,3,4,2248.0,0,2248.0,4439,77,0.0,no_riesgo,Bajo,0.017241379310344827
Existing Customer,34,20000.0,2,27,4,1,1,1901.0,1176,725.0,2450,52,0.619,riesgo,Alto,0.08737142857142857
Existing Customer,55,100000.0,2,45,3,1,4,4549.0,1433,3474.0,1966,31,0.042,no_riesgo,Bajo,0.03218714285714286
Existing Customer,58,120000.0,2,54,6,2,4,4549.0,1812,3474.0,1121,25,0.057,no_riesgo,Bajo,0.03204915254237288
Existing Customer,55,20000.0,3,35,3,2,3,1872.0,1167,705.0,2238,45,0.623,riesgo,Medio,0.07620714285714286
Existing Customer,48,20000.0,2,42,3,2,2,2055.0,0,2055.0,3656,63,0.0,no_riesgo,Bajo,0.02040816326530612
Existing Customer,45,50000.0,2,37,5,1,2,10991.0,1328,9663.0,3692,60,0.121,no_riesgo,Bajo,0.04829913043478261
Existing Customer,59,20000.0,0,46,6,1,2,3939.0,2517,1422.0,1489,34,0.639,no_riesgo,Medio,0.14251666666666665
Existing Customer,53,50000.0,2,40,5,1,4,2127.0,1995,132.0,1363,37,0.176,no_riesgo,Medio,0.058418518518518515
Existing Customer,47,100000.0,4,32,3,3,2,4549.0,1340,3474.0,1739,39,0.039,no_riesgo,Bajo,0.03423333333333333
Existing Customer,43,50000.0,3,36,4,2,1,6971.0,1506,5465.0,3575,67,0.216,no_riesgo,Bajo,0.05284727272727273
Existing Customer,33,20000.0,1,15,6,2,0,1741.0,1328,413.0,2629,61,0.763,riesgo,Alto,0.09581176470588235
Existing Customer,49,50000.0,2,36,3,3,2,24904.0,0,24904.0,5176,71,0.0,no_riesgo,Bajo,0.02
Attrited Customer,54,20000.0,1,45,3,5,5,1438.3,0,1438.3,1603,39,0.0,riesgo,Bajo,0.01818181818181818
Existing Customer,46,20000.0,0,56,6,3,1,2621.0,1858,763.0,2148,47,0.709,no_riesgo,Medio,0.11417659574468085
Existing Customer,49,50000.0,5,35,5,2,1,11115.0,1292,9823.0,3956,74,0.116,no_riesgo,Bajo,0.04584
Existing Customer,47,100000.0,5,39,6,2,3,13241.0,0,13241.0,3157,76,0.0,no_riesgo,Bajo,0.020833333333333332
Existing Customer,51,100000.0,4,42,6,1,2,14438.0,2517,11921.0,2090,47,0.174,no_riesgo,Bajo,0.04440076923076923
Existing Customer,36,100000.0,3,31,6,1,1,5228.0,1443,3785.0,2683,62,0.276,no_riesgo,Bajo,0.04145702702702703
Existing Customer,36,70000.0,2,36,3,1,4,5550.0,1518,4032.0,2540,62,0.274,no_riesgo,Bajo,0.048712741312741316
Existing Customer,46,50000.0,1,36,4,3,2,1438.3,890,548.3,2928,48,0.619,riesgo,Medio,0.03907659574468085
Existing Customer,62,20000.0,0,55,3,1,0,2064.0,1282,782.0,1475,27,0.621,no_riesgo,Bajo,0.07997301587301588
Existing Customer,46,20000.0,1,24,4,3,0,3450.0,2517,933.0,2545,64,0.73,no_riesgo,Alto,0.14712659574468084
Existing Customer,46,120000.0,4,36,4,1,3,4549.0,1380,3474.0,2163,56,0.04,no_riesgo,Bajo,0.03277659574468085
Existing Customer,41,100000.0,4,36,6,2,2,4549.0,2028,3474.0,1828,38,0.068,no_riesgo,Bajo,0.04408952380952381
Existing Customer,50,50000.0,1,45,5,3,3,2151.0,1163,988.0,2513,62,0.541,no_riesgo,Bajo,0.042867843137254905
Existing Customer,53,100000.0,2,44,4,1,3,7181.0,2517,4664.0,1636,39,0.351,no_riesgo,Bajo,0.043688518518518515
Existing Customer,55,120000.0,2,44,3,3,3,4549.0,1300,3474.0,1525,21,0.047,no_riesgo,Bajo,0.02869047619047619
Existing Customer,49,20000.0,4,43,4,3,2,4852.0,2016,2836.0,3561,73,0.415,no_riesgo,Medio,0.1208
Existing Customer,56,70000.0,1,50,6,3,3,6735.0,2289,4446.0,1249,28,0.34,no_riesgo,Bajo,0.050243859649122806
Existing Customer,46,50000.0,1,53,4,1,2,6128.0,1895,4233.0,1700,42,0.309,no_riesgo,Bajo,0.05917659574468086
Existing Customer,41,100000.0,4,36,4,3,2,23124.0,1746,21378.0,1959,50,0.076,no_riesgo,Bajo,0.04126952380952381
Existing Customer,34,50000.0,2,29,3,2,2,3436.0,1650,1786.0,1972,37,0.48,no_riesgo,Medio,0.06157142857142857
Existing Customer,35,120000.0,0,36,5,2,1,3176.0,1510,1666.0,2074,48,0.475,no_riesgo,Bajo,0.04036111111111111
Existing Customer,44,120000.0,4,34,5,3,3,8874.0,1590,7284.0,1849,56,0.179,no_riesgo,Bajo,0.035472222222222224
Existing Customer,38,20000.0,3,34,5,1,0,3402.0,1813,1589.0,1767,28,0.533,no_riesgo,Bajo,0.11629102564102564
Existing Customer,52,100000.0,1,43,6,1,1,2689.0,2077,612.0,1356,33,0.772,no_riesgo,Medio,0.039637924528301886
Existing Customer,54,20000.0,3,36,3,3,2,1556.0,1278,278.0,1615,35,0.821,riesgo,Medio,0.08208181818181817
Existing Customer,58,50000.0,2,36,3,3,3,7372.0,1210,6162.0,1707,56,0.164,no_riesgo,Bajo,0.04114915254237288
Existing Customer,46,20000.0,0,13,6,1,2,5713.0,789,4924.0,3323,61,0.138,no_riesgo,Bajo,0.06072659574468085
Existing Customer,46,20000.0,1,22,4,1,3,2965.0,1635,1330.0,2553,59,0.551,no_riesgo,Bajo,0.10302659574468086
Existing Customer,33,100000.0,1,26,3,2,2,9819.0,1200,8619.0,2198,40,0.122,no_riesgo,Bajo,0.041411764705882356
Existing Customer,32,70000.0,0,14,4,3,3,8186.0,0,8186.0,2411,67,0.0,no_riesgo,Bajo,0.030303030303030304
Existing Customer,58,20000.0,1,49,3,3,2,3846.0,1285,2561.0,1815,47,0.334,no_riesgo,Bajo,0.08119915254237288
Existing Customer,45,20000.0,4,30,5,2,2,13131.0,1965,11166.0,1795,37,0.15,no_riesgo,Bajo,0.11998913043478261
Existing Customer,48,20000.0,3,28,4,2,1,2944.0,753,2191.0,3457,61,0.256,no_riesgo,Bajo,0.05805816326530612
Existing Customer,38,70000.0,2,36,3,3,4,4549.0,1954,3474.0,1872,52,0.057,no_riesgo,Bajo,0.05355531135531136
Existing Customer,54,100000.0,2,38,6,3,4,5660.0,2006,3654.0,1569,39,0.354,no_riesgo,Bajo,0.03824181818181818
Existing Customer,40,20000.0,1,30,5,1,1,7554.0,1848,5706.0,4150,64,0.245,no_riesgo,Bajo,0.11679024390243903
Existing Customer,35,20000.0,4,26,5,1,4,2494.0,1316,1178.0,2946,57,0.528,no_riesgo,Bajo,0.09357777777777777
Existing Customer,31,100000.0,1,36,4,1,0,25215.0,1445,23770.0,2588,48,0.057,no_riesgo,Bajo,0.0457
Existing Customer,40,50000.0,4,24,5,3,2,2606.0,1818,788.0,1999,50,0.698,no_riesgo,Medio,0.06075024390243903
Existing Customer,52,100000.0,0,43,4,3,3,8133.0,1942,6191.0,3310,76,0.239,no_riesgo,Bajo,0.03828792452830189
Existing Customer,57,20000.0,1,36,6,2,2,3101.0,1257,1844.0,1681,32,0.405,no_riesgo,Bajo,0.08009137931034482
Existing Customer,48,100000.0,2,29,6,2,3,24446.0,1854,22592.0,3897,75,0.076,no_riesgo,Bajo,0.03894816326530612
Existing Customer,49,100000.0,3,39,5,3,2,2361.0,1342,1019.0,4316,78,0.568,no_riesgo,Bajo,0.03342
Existing Customer,40,50000.0,4,32,6,4,2,2441.0,1656,785.0,3903,62,0.678,no_riesgo,Medio,0.05751024390243902
Existing Customer,45,50000.0,2,41,5,2,2,8532.0,2165,6367.0,3242,63,0.254,no_riesgo,Bajo,0.0650391304347826
Existing Customer,41,100000.0,3,37,5,3,3,16954.0,1588,15366.0,3411,60,0.094,no_riesgo,Bajo,0.039689523809523806
Existing Customer,36,100000.0,2,17,4,3,1,2900.0,2029,871.0,2631,72,0.7,no_riesgo,Medio,0.04731702702702703
Existing Customer,37,20000.0,1,36,6,2,4,6827.0,0,6827.0,2621,49,0.0,no_riesgo,Bajo,0.02631578947368421
Existing Customer,44,50000.0,3,34,5,2,5,4513.0,1950,2563.0,3164,62,0.432,no_riesgo,Bajo,0.06122222222222222
Existing Customer,52,120000.0,2,47,3,3,2,4549.0,719,3474.0,4040,77,0.026,no_riesgo,Bajo,0.024859591194968552
Existing Customer,42,20000.0,3,36,4,3,1,1676.0,1372,304.0,4381,77,0.819,riesgo,Medio,0.09185581395348837
Existing Customer,62,20000.0,1,50,6,6,4,2802.0,1977,825.0,1757,33,0.706,no_riesgo,Bajo,0.11472301587301587
Attrited Customer,49,100000.0,3,45,3,0,4,23870.0,0,23870.0,1885,39,0.0,no_riesgo,Bajo,0.02
Existing Customer,46,20000.0,0,17,3,2,1,4868.0,1090,3778.0,2907,69,0.224,no_riesgo,Bajo,0.07577659574468085
Existing Customer,50,70000.0,3,45,5,3,5,20437.0,1020,19417.0,4166,66,0.05,no_riesgo,Bajo,0.03417927170868347
Existing Customer,32,70000.0,2,26,6,1,4,2239.0,1338,901.0,2466,60,0.598,no_riesgo,Medio,0.04941731601731602
Existing Customer,32,20000.0,1,28,6,3,3,2428.0,1027,1401.0,3007,84,0.423,no_riesgo,Medio,0.08165303030303031
Existing Customer,49,70000.0,3,44,3,1,5,15027.0,0,15027.0,3533,59,0.0,no_riesgo,Bajo,0.02
Existing Customer,37,120000.0,2,32,3,3,5,4549.0,1887,3474.0,2730,68,0.059,no_riesgo,Bajo,0.04204078947368421
Existing Customer,42,50000.0,3,31,3,2,2,4549.0,919,3474.0,3415,79,0.027,no_riesgo,Bajo,0.04163581395348837
Existing Customer,36,100000.0,2,29,3,3,5,5346.0,1539,3807.0,2283,51,0.288,no_riesgo,Bajo,0.04241702702702703
Attrited Customer,52,20000.0,4,36,1,4,5,2143.0,0,2143.0,1353,36,0.0,no_riesgo,Bajo,0.018867924528301886
Existing Customer,48,70000.0,3,40,5,2,5,4549.0,2317,3474.0,3927,68,0.067,no_riesgo,Bajo,0.05350816326530612
Existing Customer,46,70000.0,1,19,3,1,2,23507.0,1990,21517.0,2650,65,0.085,no_riesgo,Bajo,0.04970516717325228
Existing Customer,33,50000.0,3,28,5,2,3,1864.0,1081,783.0,2607,44,0.58,riesgo,Medio,0.05103176470588235
Existing Customer,36,70000.0,2,24,5,2,5,23032.0,840,22192.0,2787,73,0.036,no_riesgo,Bajo,0.039027027027027025
Existing Customer,36,20000.0,4,36,4,1,3,4277.0,1578,2699.0,1855,49,0.369,no_riesgo,Bajo,0.10592702702702703
Existing Customer,56,50000.0,2,41,5,3,2,2771.0,1446,1325.0,1706,27,0.522,no_riesgo,Bajo,0.04646385964912281
Existing Customer,46,20000.0,1,36,5,3,4,2265.0,1935,330.0,2306,61,0.176,no_riesgo,Medio,0.11802659574468086
Existing Customer,31,20000.0,2,19,6,2,0,2853.0,1961,892.0,2697,68,0.687,no_riesgo,Alto,0.1293
Existing Customer,44,20000.0,3,33,5,3,5,3075.0,2517,558.0,3534,53,0.819,riesgo,Alto,0.14807222222222222
Existing Customer,51,50000.0,3,31,5,1,5,15340.0,2331,13009.0,2965,51,0.152,no_riesgo,Bajo,0.06585076923076924
Existing Customer,55,50000.0,3,35,4,1,4,3065.0,0,3065.0,3524,69,0.0,no_riesgo,Bajo,0.017857142857142856
Existing Customer,34,20000.0,2,28,3,3,2,1438.3,0,1438.3,3044,91,0.0,riesgo,Bajo,0.02857142857142857
Existing Customer,61,50000.0,0,56,4,3,5,7118.0,813,6305.0,3964,66,0.114,no_riesgo,Bajo,0.03238903225806451
Existing Customer,37,70000.0,2,36,4,2,2,11419.0,2517,8902.0,3000,70,0.22,no_riesgo,Bajo,0.06227293233082706
Existing Customer,46,50000.0,3,37,6,2,5,2403.0,0,2403.0,3393,64,0.0,no_riesgo,Bajo,0.02127659574468085
Existing Customer,47,20000.0,3,32,4,3,2,2821.0,951,1870.0,1452,38,0.337,no_riesgo,Bajo,0.06838333333333334
Existing Customer,54,50000.0,1,43,4,3,3,2706.0,2517,189.0,1682,39,0.176,no_riesgo,Medio,0.06852181818181818
Existing Customer,50,20000.0,3,43,6,1,4,2999.0,1958,1041.0,2073,48,0.653,no_riesgo,Medio,0.1175078431372549
Existing Customer,36,20000.0,4,28,5,1,2,2226.0,1607,619.0,2660,62,0.722,no_riesgo,Medio,0.10737702702702703
Existing Customer,37,70000.0,5,31,5,3,4,3351.0,1847,1504.0,1910,43,0.551,no_riesgo,Bajo,0.0527015037593985
Existing Customer,47,50000.0,4,36,5,1,1,5570.0,1858,3712.0,4129,72,0.334,no_riesgo,Bajo,0.05799333333333333
Existing Customer,54,100000.0,3,41,3,3,2,10448.0,1569,8879.0,1604,39,0.15,no_riesgo,Bajo,0.033871818181818183
Existing Customer,46,20000.0,0,56,6,2,2,2174.0,1397,777.0,1755,39,0.643,no_riesgo,Medio,0.09112659574468085
Existing Customer,48,100000.0,3,38,3,3,3,4549.0,0,3474.0,3742,75,0.0,no_riesgo,Bajo,0.02040816326530612
Existing Customer,35,70000.0,2,30,6,3,3,21695.0,1257,20438.0,2266,74,0.058,no_riesgo,Bajo,0.04573492063492063
Existing Customer,49,100000.0,2,36,3,1,1,4549.0,2435,3474.0,1805,34,0.071,no_riesgo,Bajo,0.04435
Existing Customer,42,70000.0,5,35,6,3,2,13650.0,1253,12397.0,1703,53,0.092,no_riesgo,Bajo,0.04115581395348837
Existing Customer,49,100000.0,0,36,5,3,4,16156.0,2517,13639.0,4160,81,0.156,no_riesgo,Bajo,0.04517
Existing Customer,53,20000.0,2,46,6,2,4,2413.0,2015,398.0,1398,24,0.176,no_riesgo,Alto,0.11926851851851852
Existing Customer,56,100000.0,2,45,3,2,3,5920.0,1589,4331.0,1408,28,0.268,no_riesgo,Bajo,0.03343385964912281
Existing Customer,41,70000.0,3,28,6,3,0,5841.0,2463,3378.0,3817,81,0.422,no_riesgo,Bajo,0.058995238095238094
Existing Customer,37,70000.0,3,36,3,1,5,8418.0,2051,6367.0,2879,63,0.244,no_riesgo,Bajo,0.05561578947368421
Existing Customer,46,20000.0,0,21,5,4,3,2490.0,1259,1231.0,2441,53,0.506,no_riesgo,Bajo,0.08422659574468086
Existing Customer,45,100000.0,3,35,3,3,2,20640.0,1603,19037.0,1792,53,0.078,no_riesgo,Bajo,0.03776913043478261
Existing Customer,54,70000.0,1,37,5,1,1,9453.0,2188,7265.0,1688,45,0.231,no_riesgo,Bajo,0.04943896103896104
Existing Customer,46,70000.0,2,40,4,2,4,7949.0,1514,6435.0,3355,58,0.19,no_riesgo,Bajo,0.04290516717325228
Existing Customer,36,20000.0,4,36,3,2,1,2758.0,2168,590.0,3073,86,0.786,no_riesgo,Alto,0.13542702702702702
Existing Customer,48,120000.0,2,41,5,2,1,20148.0,1084,19064.0,3921,74,0.054,no_riesgo,Bajo,0.029441496598639455
Existing Customer,59,20000.0,0,36,3,1,2,1438.3,0,1438.3,1904,47,0.0,riesgo,Bajo,0.016666666666666666
Existing Customer,60,100000.0,1,51,6,3,4,26566.0,2517,24049.0,3103,65,0.095,no_riesgo,Bajo,0.04156344262295082
Existing Customer,44,70000.0,5,34,3,3,5,13477.0,2057,11420.0,3866,67,0.153,no_riesgo,Bajo,0.051607936507936505
Existing Customer,46,20000.0,0,42,5,3,2,9706.0,1968,7738.0,3435,58,0.203,no_riesgo,Bajo,0.11967659574468086
Existing Customer,46,50000.0,3,41,5,2,4,7457.0,0,7457.0,3162,64,0.0,no_riesgo,Bajo,0.02127659574468085
Existing Customer,48,100000.0,4,40,6,2,5,4549.0,807,3474.0,3937,80,0.023,no_riesgo,Bajo,0.02847816326530612
Existing Customer,53,120000.0,3,47,5,1,3,19081.0,2431,16650.0,1536,31,0.127,no_riesgo,Bajo,0.038776851851851854
Existing Customer,53,50000.0,3,36,6,2,2,2447.0,1558,889.0,1716,38,0.637,no_riesgo,Medio,0.04967851851851852
Existing Customer,41,100000.0,2,36,4,2,4,4549.0,0,3474.0,3533,57,0.0,no_riesgo,Bajo,0.023809523809523808
Existing Customer,37,50000.0,4,22,5,1,3,2563.0,1638,925.0,2064,46,0.639,no_riesgo,Medio,0.059075789473684207
Existing Customer,46,20000.0,0,13,6,3,5,5240.0,1608,3632.0,2712,64,0.307,no_riesgo,Bajo,0.10167659574468085
Existing Customer,49,20000.0,2,44,4,3,0,3397.0,1962,1435.0,3295,66,0.578,no_riesgo,Bajo,0.11810000000000001
Existing Customer,47,20000.0,3,35,4,3,2,1842.0,0,1842.0,4165,67,0.0,riesgo,Bajo,0.020833333333333332
Existing Customer,53,20000.0,1,40,4,2,4,2383.0,1938,445.0,1616,37,0.813,riesgo,Medio,0.11541851851851852
Existing Customer,33,70000.0,2,21,5,3,3,20791.0,0,20791.0,2883,93,0.0,no_riesgo,Bajo,0.029411764705882353
Existing Customer,34,70000.0,1,27,5,2,4,19900.0,1581,18319.0,3948,96,0.079,no_riesgo,Bajo,0.05115714285714286
Existing Customer,46,50000.0,0,15,3,3,3,4549.0,1232,3474.0,2507,64,0.038,no_riesgo,Bajo,0.04591659574468085
Existing Customer,36,50000.0,3,28,3,2,3,3701.0,969,2732.0,3222,86,0.262,no_riesgo,Bajo,0.04640702702702703
Existing Customer,46,20000.0,2,18,3,1,4,4199.0,1903,2296.0,3016,67,0.453,no_riesgo,Bajo,0.11642659574468085
Existing Customer,34,50000.0,3,21,4,1,3,4353.0,1655,2698.0,2664,81,0.38,no_riesgo,Medio,0.06167142857142857
Attrited Customer,38,50000.0,4,36,4,4,4,4913.0,2517,2396.0,899,28,0.512,no_riesgo,Bajo,0.07598102564102564
Existing Customer,39,20000.0,4,22,3,3,1,5454.0,1108,4346.0,2674,67,0.203,no_riesgo,Bajo,0.0804
Existing Customer,32,50000.0,0,26,3,3,2,2172.0,1381,791.0,2945,69,0.636,no_riesgo,Alto,0.0579230303030303
Existing Customer,36,50000.0,2,26,4,3,2,2845.0,2517,328.0,2396,51,0.176,no_riesgo,Medio,0.07736702702702702
Existing Customer,37,50000.0,3,28,3,1,4,18570.0,1524,17046.0,3999,96,0.082,no_riesgo,Bajo,0.05679578947368421
Existing Customer,45,70000.0,4,33,5,2,4,25907.0,745,25162.0,2058,56,0.029,no_riesgo,Bajo,0.03238198757763975
Existing Customer,38,20000.0,3,33,5,3,2,2206.0,2018,188.0,1739,35,0.176,no_riesgo,Alto,0.12654102564102565
Existing Customer,31,50000.0,0,24,3,1,4,12050.0,1732,10318.0,2015,46,0.144,no_riesgo,Bajo,0.06589
Existing Customer,46,20000.0,0,36,3,3,2,2107.0,1008,1099.0,3913,67,0.478,no_riesgo,Bajo,0.07167659574468085
Existing Customer,46,20000.0,0,36,6,3,4,2107.0,1351,756.0,1320,35,0.641,no_riesgo,Medio,0.08882659574468085
Existing Customer,46,20000.0,1,56,3,2,5,3539.0,2517,1022.0,1463,31,0.711,no_riesgo,Alto,0.14712659574468084
Existing Customer,43,50000.0,3,36,3,3,4,4549.0,775,3474.0,3814,72,0.029,no_riesgo,Bajo,0.03822727272727273
Existing Customer,51,50000.0,1,36,6,2,2,17905.0,980,16925.0,4399,64,0.055,no_riesgo,Bajo,0.03883076923076923
Existing Customer,37,70000.0,3,31,3,1,3,4940.0,1199,3741.0,3246,57,0.243,no_riesgo,Bajo,0.04344436090225563
Existing Customer,55,50000.0,1,43,5,4,2,3161.0,1389,1772.0,1547,30,0.439,no_riesgo,Bajo,0.045637142857142855
Existing Customer,46,70000.0,0,36,4,3,3,2464.0,0,2464.0,2636,50,0.0,no_riesgo,Bajo,0.02127659574468085
Existing Customer,34,50000.0,0,36,5,1,3,3203.0,2229,974.0,2625,52,0.696,no_riesgo,Alto,0.07315142857142858
Existing Customer,32,20000.0,1,36,3,5,4,1835.0,1017,818.0,2801,79,0.554,riesgo,Medio,0.08115303030303031
Existing Customer,49,20000.0,5,39,3,2,2,1993.0,0,1993.0,4075,76,0.0,riesgo,Bajo,0.02
Existing Customer,39,100000.0,2,27,3,3,2,4549.0,1629,3474.0,3448,53,0.047,no_riesgo,Bajo,0.04129
Existing Customer,46,50000.0,0,22,5,2,2,7130.0,873,6257.0,2498,37,0.122,no_riesgo,Bajo,0.03873659574468085
Existing Customer,46,50000.0,1,22,5,3,4,12539.0,910,11629.0,2643,72,0.073,no_riesgo,Bajo,0.03947659574468085
Existing Customer,39,100000.0,4,25,6,2,3,8208.0,0,8208.0,3135,39,0.0,no_riesgo,Bajo,0.025
Existing Customer,42,100000.0,2,32,4,2,2,26222.0,1073,25149.0,1988,30,0.041,no_riesgo,Bajo,0.033985813953488375
Existing Customer,55,100000.0,4,36,4,2,3,4549.0,1194,3474.0,3731,69,0.035,no_riesgo,Bajo,0.029797142857142855
Existing Customer,57,50000.0,2,49,5,1,2,3377.0,1720,1657.0,1621,32,0.509,no_riesgo,Bajo,0.05164137931034483
Existing Customer,53,120000.0,2,43,6,3,2,5882.0,2335,3547.0,1380,30,0.397,no_riesgo,Bajo,0.03797685185185185
Existing Customer,51,100000.0,0,40,4,3,2,7158.0,0,7158.0,2113,60,0.0,no_riesgo,Bajo,0.019230769230769232
Existing Customer,47,20000.0,3,41,6,1,4,5833.0,1747,4086.0,3732,75,0.3,no_riesgo,Bajo,0.10818333333333333
Existing Customer,46,50000.0,0,36,6,3,4,4152.0,0,4152.0,2351,42,0.0,no_riesgo,Bajo,0.02127659574468085
Existing Customer,37,50000.0,2,24,6,2,3,11699.0,1758,9941.0,2007,46,0.15,no_riesgo,Bajo,0.061475789473684206
Existing Customer,45,50000.0,2,35,6,3,2,4505.0,1562,2943.0,3968,68,0.347,no_riesgo,Bajo,0.05297913043478261
Existing Customer,55,70000.0,2,48,6,3,2,7667.0,1193,6474.0,3915,76,0.156,no_riesgo,Bajo,0.0349
Existing Customer,37,120000.0,4,28,3,3,4,4549.0,0,3474.0,2574,62,0.0,no_riesgo,Bajo,0.02631578947368421
Existing Customer,36,20000.0,3,31,3,2,3,2937.0,2159,778.0,2511,51,0.735,no_riesgo,Alto,0.13497702702702702
Existing Customer,36,20000.0,1,36,5,3,4,5257.0,1572,3685.0,2822,73,0.299,no_riesgo,Bajo,0.10562702702702703
Existing Customer,39,70000.0,2,28,6,3,3,10331.0,957,9374.0,3695,81,0.093,no_riesgo,Bajo,0.03867142857142857
Existing Customer,47,70000.0,4,36,3,3,3,17557.0,0,17557.0,2142,62,0.0,no_riesgo,Bajo,0.020833333333333332
Existing Customer,56,20000.0,2,48,6,3,2,4366.0,1590,2776.0,1596,37,0.364,no_riesgo,Bajo,0.09704385964912281
